Type,Status,City,State,PostalCode,GenderCode,BirthDate,MaritalStatus,Enrolled on ,Living status
Individual,Active,Hyderabad,TELANGANA,500048,MALE,8-Jul-63,M,8-Apr-19,Couple without children
Individual,Active,Cuddapah,ANDHRA PRADESH,516434,MALE,2-Aug-90,M,8-Apr-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500034,FEMALE,24-Dec-74,M,18-Jan-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,26-Feb-93,M,19-Jan-19,Couple without children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,5-Jul-95,M,27-Oct-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500039,MALE,1-Apr-00,M,27-Oct-19,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500081,FEMALE,28-Apr-01,M,27-Oct-19,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400054,MALE,31-Mar-92,M,27-Oct-19,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400072,MALE,12-Aug-81,M,27-Oct-19,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400012,FEMALE,10-Oct-91,M,27-Oct-19,Couple without children
Business,InActive,,,121005,MALE,11-Aug-18,U,11-Aug-18,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400026,FEMALE,1-Nov-61,M,9-Feb-20,Couple without children
Individual,Active,Hyderabad City,TELANGANA,500019,MALE,22-Jun-80,M,9-Feb-20,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400043,MALE,27-Nov-79,M,9-Feb-20,Couple without children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,15-Jul-84,M,9-Feb-20,Couple without children
Individual,Active,Hyderabad,TELANGANA,500044,MALE,2-Apr-85,M,9-Feb-20,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400028,MALE,22-Mar-83,M,9-Feb-20,Couple without children
Individual,Active,Hyderabad South East,TELANGANA,501218,FEMALE,1-May-82,M,9-Feb-20,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400049,FEMALE,10-Nov-65,M,9-Feb-20,Couple without children
Individual,Active,Hyderabad City,TELANGANA,500029,FEMALE,14-Jan-65,M,9-Feb-20,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400003,FEMALE,9-Oct-61,M,9-Feb-20,Couple without children
Individual,Active,Vijayawada,ANDHRA PRADESH,521256,MALE,22-Jan-94,M,9-Feb-20,Couple without children
Individual,Active,Secunderabad,TELANGANA,500090,MALE,16-Dec-86,M,9-Feb-20,Couple without children
Individual,Active,New Mumbai,MAHARASHTRA,400709,MALE,11-Jan-95,M,9-Feb-20,Couple without children
Individual,Active,Hyderabad City,TELANGANA,500096,MALE,17-May-00,M,9-Feb-20,Couple without children
Individual,Inactive,Mumbai,MAHARASHTRA,400076,MALE,24-Oct-77,M,9-Feb-20,Couple without children
Individual,Active,Amalapuram,ANDHRA PRADESH,533201,MALE,13-May-90,M,31-Aug-18,Couple without children
Individual,Active,Krishna,ANDHRA PRADESH,521002,MALE,11-Oct-84,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500032,FEMALE,7-Aug-80,M,31-Aug-18,Couple without children
Individual,Active,Wanaparthy,TELANGANA,509202,MALE,18-Aug-89,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500004,FEMALE,2-Nov-96,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500004,FEMALE,26-Nov-95,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500030,MALE,5-Oct-69,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500004,MALE,12-Oct-85,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500059,MALE,14-Apr-88,M,31-Aug-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500085,MALE,11-Jan-74,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500049,MALE,12-Oct-89,M,31-Aug-18,Couple without children
Business,Active,Cairo,DELHI,123123,Not Mention,1-Jan-00,M,31-Aug-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500054,MALE,4-May-94,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500008,FEMALE,22-Jul-90,M,31-Aug-18,Couple without children
Business,Active,Pune,MAHARASHTRA,411039,Not Mention,1-Jan-00,M,31-Aug-18,Couple without children
Individual,Active,Bangalore,KARNATAKA,560070,MALE,21-Feb-75,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500039,MALE,19-Jan-86,M,31-Aug-18,Couple without children
Individual,Active,New Delhi,DELHI,110030,MALE,23-Dec-96,M,31-Aug-18,Couple without children
Individual,Active,Karimnagar,TELANGANA,505527,MALE,24-May-79,M,31-Aug-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500090,FEMALE,23-Aug-80,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500082,MALE,13-Feb-85,M,31-Aug-18,Couple without children
Individual,Active,Faridabad,HARYANA,121002,MALE,24-Nov-63,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,15-Jul-81,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500081,MALE,9-Mar-97,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500068,MALE,4-Jun-82,M,31-Aug-18,Couple without children
Individual,Active,New Delhi,DELHI,110065,FEMALE,24-Jun-86,M,31-Aug-18,Couple without children
Individual,Active,Amalapuram,ANDHRA PRADESH,533238,FEMALE,12-Jun-95,M,31-Aug-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500047,FEMALE,10-Feb-76,M,31-Aug-18,Couple without children
Individual,Active,Bangalore,KARNATAKA,560103,FEMALE,23-Sep-98,M,31-Aug-18,Couple without children
Individual,Active,Hyderabad South East,TELANGANA,500030,MALE,25-Mar-58,M,15-Feb-20,Couple without children
Individual,Active,New Delhi,DELHI,110025,MALE,21-Dec-89,M,27-Oct-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500014,FEMALE,14-Sep-86,M,27-Oct-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500038,MALE,10-Jun-86,M,27-Oct-18,Couple without children
Individual,Active,Visakhapatnam,ANDHRA PRADESH,530032,MALE,27-Jun-64,M,28-Oct-18,Couple without children
Individual,Active,Medak,TELANGANA,502103,MALE,8-Jun-63,M,28-Oct-18,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400064,FEMALE,2-Mar-76,M,28-Oct-18,Couple without children
Individual,Active,New Delhi,DELHI,110070,MALE,1-Mar-61,M,28-Oct-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,15-Apr-84,M,28-Oct-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500018,MALE,24-Apr-91,M,28-Oct-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500009,MALE,7-Jan-96,M,28-Oct-18,Couple without children
Individual,Active,Proddatur,ANDHRA PRADESH,516360,MALE,20-May-92,M,28-Oct-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500019,MALE,23-Oct-92,M,28-Oct-18,Couple without children
Individual,Active,Nawadha,BIHAR,805103,MALE,30-Jul-00,M,12-Sep-18,Couple without children
Individual,Active,Vijayawada,ANDHRA PRADESH,520012,MALE,26-Jul-87,M,12-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500089,FEMALE,1-Sep-91,M,12-Sep-18,Couple without children
Individual,Active,Dharwad,KARNATAKA,580020,MALE,27-Nov-96,M,12-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500032,MALE,16-Nov-74,M,12-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500046,MALE,27-Jun-82,M,12-Sep-18,Couple without children
Individual,Active,Madhubani,BIHAR,847102,MALE,4-Jan-95,M,12-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500016,MALE,6-Aug-93,M,12-Sep-18,Couple without children
Individual,Active,Karimnagar,TELANGANA,505001,MALE,10-Mar-95,M,12-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,13-May-94,M,12-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500085,MALE,22-Jul-82,M,12-Sep-18,Couple without children
Individual,Active,Ernakulam,KERALA,682016,FEMALE,13-Jan-79,M,13-Sep-18,Couple without children
Individual,Active,Vijayawada,ANDHRA PRADESH,521175,MALE,26-Sep-84,M,13-Sep-18,Couple without children
Individual,Active,Nagpur,MAHARASHTRA,440025,MALE,1-Jun-90,M,13-Sep-18,Couple without children
Individual,Active,Trichur,KERALA,680506,MALE,10-Apr-73,M,25-Jul-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,17-Nov-87,M,25-Jul-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500018,MALE,22-Aug-86,M,25-Jul-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500082,MALE,11-Oct-96,M,25-Jul-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500028,FEMALE,7-Oct-68,M,25-Jul-18,Couple without children
Individual,Active,Khammam,TELANGANA,507301,MALE,4-Jan-91,M,25-Jul-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500081,FEMALE,3-Dec-89,M,25-Jul-18,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400054,FEMALE,21-Jul-72,M,25-Jul-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500031,MALE,12-Dec-74,M,16-Sep-18,Couple without children
Individual,Active,Kapurthala,PUNJAB,144401,FEMALE,29-Apr-95,M,16-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500029,FEMALE,14-Nov-83,M,17-Sep-18,Couple without children
Individual,Active,Hazaribagh,JHARKHAND,825301,MALE,8-Jun-87,M,17-Sep-18,Couple without children
Individual,Active,Nalgonda,TELANGANA,508001,MALE,24-Jul-98,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500045,MALE,29-Jun-94,M,17-Sep-18,Couple without children
Individual,Active,Krishna,ANDHRA PRADESH,520010,FEMALE,7-Aug-89,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,FEMALE,1-Nov-87,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,10-May-92,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500052,MALE,26-Jan-84,M,17-Sep-18,Couple without children
Individual,Active,Jalandhar,PUNJAB,144003,MALE,14-Jun-75,M,17-Sep-18,Couple without children
Individual,Active,New Delhi,DELHI,110092,FEMALE,9-Apr-63,M,17-Sep-18,Couple without children
Individual,Active,Sangareddy,TELANGANA,502032,MALE,22-Jun-84,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500046,MALE,23-Jun-74,M,17-Sep-18,Couple without children
Individual,Active,Kharagpur,WEST BENGAL,721301,MALE,14-Nov-93,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500033,MALE,5-Jul-92,M,17-Sep-18,Couple without children
Individual,Active,Faridabad,HARYANA,121007,MALE,22-Jan-86,M,17-Sep-18,Couple without children
Individual,Active,Bengaluru,KARNATAKA,560012,MALE,25-Sep-92,M,17-Sep-18,Couple without children
Individual,Active,New Delhi,DELHI,110035,MALE,2-Jul-86,M,2-Feb-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500034,MALE,15-Feb-97,M,19-Nov-19,Couple without children
Individual,Active,Mumbai North,MAHARASHTRA,400098,MALE,15-Feb-62,M,19-Nov-19,Couple without children
Individual,Active,Pune City West,MAHARASHTRA,411043,MALE,14-May-73,M,19-Nov-19,Couple without children
Individual,Active,Mumbai  North East,MAHARASHTRA,400076,MALE,14-Feb-44,M,19-Nov-19,Couple without children
Individual,Active,Hyderabad City,TELANGANA,500038,MALE,5-Jun-61,M,19-Nov-19,Couple without children
Business,InActive,,,500018,MALE,31-Aug-18,U,31-Aug-18,Couple without children
Business,Active,HYDERABAD,TELANGANA,500033,Not Mention,1-Jan-00,M,16-Jan-20,Couple without children
Business,Active,HYDERABAD,TELANGANA,500012,Not Mention,1-Jan-00,M,19-Jan-20,Couple without children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,22-Aug-87,M,8-Oct-18,Couple without children
Individual,Active,Channapatna,KARNATAKA,562125,MALE,1-May-53,M,8-Oct-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500079,MALE,23-Jun-92,M,8-Oct-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500097,FEMALE,18-Mar-86,M,3-Jan-20,Couple without children
Individual,Active,Goa,MAHARASHTRA,403206,MALE,14-Nov-55,M,3-Jan-20,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400013,FEMALE,26-Jun-80,M,3-Jan-20,Single/living alone
Individual,Active,Mumbai,MAHARASHTRA,400018,MALE,23-Sep-82,M,3-Jan-20,Single/living alone
Individual,Active,New Mumbai,MAHARASHTRA,410210,MALE,12-Oct-86,M,3-Jan-20,Single/living alone
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,6-Nov-90,M,3-Jan-20,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500090,MALE,27-Dec-95,M,12-Dec-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500032,FEMALE,6-May-88,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500038,FEMALE,25-Sep-68,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500016,MALE,21-Sep-95,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500033,MALE,1-Jan-00,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500075,MALE,27-Feb-83,M,14-Jun-18,Single/living alone
Individual,Inactive,Hyderabad,Telangana,500033,FEMALE,6-Jul-80,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500084,MALE,29-Jun-82,M,14-Jun-18,Single/living alone
Individual,Active,Kurnool,ANDHRA PRADESH,518003,FEMALE,10-May-96,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500050,MALE,15-Apr-91,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500049,MALE,20-Aug-81,M,14-Jun-18,Single/living alone
Individual,Inactive,Secunderabad,TELANGANA,500050,MALE,24-Feb-58,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,13-May-87,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500085,MALE,4-Sep-80,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,15-Aug-86,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500070,FEMALE,5-May-88,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500034,MALE,14-Aug-92,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500039,MALE,23-Oct-86,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500047,MALE,19-Nov-85,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500068,MALE,11-Jun-79,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500049,MALE,16-Dec-86,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500091,FEMALE,26-Aug-80,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500016,FEMALE,19-Dec-92,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500054,MALE,7-Aug-84,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,MALE,28-Jan-80,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,FEMALE,16-Jun-86,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500019,MALE,28-Aug-89,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500089,MALE,3-Nov-76,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,20-Apr-92,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500081,MALE,29-Apr-83,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500050,FEMALE,28-Dec-83,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500045,MALE,31-Jul-73,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,FEMALE,12-Jul-90,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500096,FEMALE,18-Mar-77,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,MALE,25-Aug-75,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,FEMALE,7-Feb-87,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500073,MALE,23-Feb-62,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500048,FEMALE,3-Jan-90,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500081,MALE,4-Sep-61,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,1-Jan-89,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500048,MALE,19-May-88,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500031,MALE,23-Dec-90,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500064,MALE,12-Aug-78,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500094,MALE,7-Jun-76,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500014,FEMALE,7-Sep-60,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500035,MALE,19-Aug-66,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,FEMALE,27-Dec-77,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500085,FEMALE,28-Apr-96,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500059,MALE,25-Oct-72,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,MALE,4-Oct-79,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,2-Dec-86,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,Telangana,500033,FEMALE,6-Apr-90,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500032,MALE,12-Mar-90,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500048,FEMALE,1-Jun-89,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500039,FEMALE,6-Apr-92,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500034,MALE,5-May-66,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,MALE,27-Nov-83,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500004,MALE,18-Feb-69,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,MALE,27-Aug-79,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,MALE,14-Apr-70,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,MALE,18-Dec-62,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500058,MALE,10-Aug-82,M,14-Jun-18,Single/living alone
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,FEMALE,20-May-79,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad,ANDHRA PRADESH,500048,MALE,1-Jul-59,M,14-Jun-18,Single/living alone
Individual,Active,Sangareddy,ANDHRA PRADESH,502032,FEMALE,5-Jul-77,M,14-Jun-18,Single/living alone
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,31-May-88,M,14-Jun-18,couple with children
Individual,Active,Hyderabad,Telangana,500084,MALE,24-Nov-87,M,14-Jun-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,MALE,29-Dec-89,M,14-Jun-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,30-Jul-78,M,14-Jun-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500038,FEMALE,3-Jan-72,M,14-Jun-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500026,FEMALE,11-Oct-69,M,14-Jun-18,couple with children
Individual,Active,Hyderabad,Telangana,501218,MALE,11-Sep-87,M,14-Jun-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,22-Jun-81,M,14-Jun-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500081,MALE,1-Dec-93,M,14-Jun-18,couple with children
Individual,Active,Hanamkonda,ANDHRA PRADESH,506001,FEMALE,30-Nov-84,M,14-Jun-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500003,FEMALE,19-Nov-84,M,14-Jun-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500075,FEMALE,21-Nov-81,M,14-Jun-18,couple with children
Individual,Active,Hyderabad,ANDHRA PRADESH,500068,MALE,7-Apr-89,M,14-Jun-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500018,MALE,8-Mar-93,M,14-Jun-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,29-Jan-80,M,14-Jun-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,21-Nov-84,M,14-Jun-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500003,MALE,4-Jan-72,M,14-Jun-18,couple with children
